run_label,seed,processed_boxes,first_stack_step,first_stand_hw_step,stand_hw_used_total,hard_floor_phase_stand_hw_chosen_total,max_z_seen_last_mm,lower_layer_reentry_count,lower_layer_reentry_total_drop_mm,lower_layer_reentry_max_drop_mm,lower_layer_reentry_mean_drop_mm,monotonic_stack_rate,placements_below_current_top_band_after_opening_next_band,layer_closure_score,layer_fill_homogeneity_score,z_band_fill_homogeneity_score,active_layers_peak,layer_band_mm,layer_band_fill_progress_json,active_layers_over_time_json,z_band_fill_share_json,layer_fill_share_json,step_trace_relevant_json,output_json,placements_json,effective_config_hash
baseline,50021,21,4,15,6,0,2050,6,6180,1620,1030.0,0.7142857142857143,6,0.7,1.0,0.6916526496156447,21,100,"[{""band_id"": 0, ""opened_step"": 0, ""next_higher_band_opened_step"": 4, ""placements_total"": 4, ""placements_before_next_higher_band"": 4, ""reentries_after_next_higher_band"": 0, ""closure_ratio"": 1.0}, {""band_id"": 3, ""opened_step"": 4, ""next_higher_band_opened_step"": 6, ""placements_total"": 2, ""placements_before_next_higher_band"": 2, ""reentries_after_next_higher_band"": 0, ""closure_ratio"": 1.0}, {""band_id"": 4, ""opened_step"": 15, ""next_higher_band_opened_step"": 6, ""placements_total"": 2, ""placements_before_next_higher_band"": 0, ""reentries_after_next_higher_band"": 2, ""closure_ratio"": 0.0}, {""band_id"": 6, ""opened_step"": 6, ""next_higher_band_opened_step"": 8, ""placements_total"": 2, ""placements_before_next_higher_band"": 2, ""reentries_after_next_higher_band"": 0, ""closure_ratio"": 1.0}, {""band_id"": 10, ""opened_step"": 8, ""next_higher_band_opened_step"": 10, ""placements_total"": 4, ""placements_before_next_higher_band"": 2, ""reentries_after_next_higher_band"": 2, ""closure_ratio"": 0.5}, {""band_id"": 13, ""opened_step"": 10, ""next_higher_band_opened_step"": 12, ""placements_total"": 2, ""placements_before_next_higher_band"": 2, ""reentries_after_next_higher_band"": 0, ""closure_ratio"": 1.0}, {""band_id"": 15, ""opened_step"": 20, ""next_higher_band_opened_step"": 12, ""placements_total"": 1, ""placements_before_next_higher_band"": 0, ""reentries_after_next_higher_band"": 1, ""closure_ratio"": 0.0}, {""band_id"": 16, ""opened_step"": 17, ""next_higher_band_opened_step"": 12, ""placements_total"": 1, ""placements_before_next_higher_band"": 0, ""reentries_after_next_higher_band"": 1, ""closure_ratio"": 0.0}, {""band_id"": 17, ""opened_step"": 12, ""next_higher_band_opened_step"": 14, ""placements_total"": 2, ""placements_before_next_higher_band"": 2, ""reentries_after_next_higher_band"": 0, ""closure_ratio"": 1.0}, {""band_id"": 20, ""opened_step"": 14, ""next_higher_band_opened_step"": null, ""placements_total"": 1, ""placements_before_next_higher_band"": 1, ""reentries_after_next_higher_band"": 0, ""closure_ratio"": 1.0}]","[1, 1, 1, 1, 4, 4, 7, 7, 11, 11, 14, 14, 18, 18, 21, 21, 21, 21, 21, 21, 21]","{""0"": 0.20758859562248808, ""3"": 0.1053086633235345, ""4"": 0.06319987004752697, ""6"": 0.1136560137078899, ""10"": 0.17654672263007037, ""13"": 0.10870419568327229, ""15"": 0.02766730070897458, ""16"": 0.03311168052651712, ""17"": 0.11239316911113556, ""20"": 0.05182378863859064}","{""0"": 1.0}","[{""step"": 0, ""z_mm"": 0, ""height_mm"": 345, ""top_z_mm"": 345, ""layer_id"": 0, ""band_id"": 0, ""max_z_seen_so_far"": 0, ""max_top_z_seen_so_far"": 345, ""active_layers"": 1, ""opened_new_band"": false, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 1, ""z_mm"": 0, ""height_mm"": 435, ""top_z_mm"": 435, ""layer_id"": 0, ""band_id"": 0, ""max_z_seen_so_far"": 0, ""max_top_z_seen_so_far"": 435, ""active_layers"": 1, ""opened_new_band"": false, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 2, ""z_mm"": 0, ""height_mm"": 430, ""top_z_mm"": 430, ""layer_id"": 0, ""band_id"": 0, ""max_z_seen_so_far"": 0, ""max_top_z_seen_so_far"": 435, ""active_layers"": 1, ""opened_new_band"": false, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 3, ""z_mm"": 0, ""height_mm"": 355, ""top_z_mm"": 355, ""layer_id"": 0, ""band_id"": 0, ""max_z_seen_so_far"": 0, ""max_top_z_seen_so_far"": 435, ""active_layers"": 1, ""opened_new_band"": false, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 4, ""z_mm"": 345, ""height_mm"": 325, ""top_z_mm"": 670, ""layer_id"": 0, ""band_id"": 3, ""max_z_seen_so_far"": 345, ""max_top_z_seen_so_far"": 670, ""active_layers"": 4, ""opened_new_band"": true, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 5, ""z_mm"": 355, ""height_mm"": 325, ""top_z_mm"": 680, ""layer_id"": 0, ""band_id"": 3, ""max_z_seen_so_far"": 355, ""max_top_z_seen_so_far"": 680, ""active_layers"": 4, ""opened_new_band"": false, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 6, ""z_mm"": 670, ""height_mm"": 350, ""top_z_mm"": 1020, ""layer_id"": 0, ""band_id"": 6, ""max_z_seen_so_far"": 670, ""max_top_z_seen_so_far"": 1020, ""active_layers"": 7, ""opened_new_band"": true, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 7, ""z_mm"": 680, ""height_mm"": 350, ""top_z_mm"": 1030, ""layer_id"": 0, ""band_id"": 6, ""max_z_seen_so_far"": 680, ""max_top_z_seen_so_far"": 1030, ""active_layers"": 7, ""opened_new_band"": false, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 8, ""z_mm"": 1020, ""height_mm"": 350, ""top_z_mm"": 1370, ""layer_id"": 0, ""band_id"": 10, ""max_z_seen_so_far"": 1020, ""max_top_z_seen_so_far"": 1370, ""active_layers"": 11, ""opened_new_band"": true, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 9, ""z_mm"": 1030, ""height_mm"": 350, ""top_z_mm"": 1380, ""layer_id"": 0, ""band_id"": 10, ""max_z_seen_so_far"": 1030, ""max_top_z_seen_so_far"": 1380, ""active_layers"": 11, ""opened_new_band"": false, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 10, ""z_mm"": 1370, ""height_mm"": 330, ""top_z_mm"": 1700, ""layer_id"": 0, ""band_id"": 13, ""max_z_seen_so_far"": 1370, ""max_top_z_seen_so_far"": 1700, ""active_layers"": 14, ""opened_new_band"": true, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 12, ""z_mm"": 1700, ""height_mm"": 350, ""top_z_mm"": 2050, ""layer_id"": 0, ""band_id"": 17, ""max_z_seen_so_far"": 1700, ""max_top_z_seen_so_far"": 2050, ""active_layers"": 18, ""opened_new_band"": true, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 14, ""z_mm"": 2050, ""height_mm"": 330, ""top_z_mm"": 2380, ""layer_id"": 0, ""band_id"": 20, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": true, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 15, ""z_mm"": 430, ""height_mm"": 605, ""top_z_mm"": 1035, ""layer_id"": 0, ""band_id"": 4, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": false, ""is_reentry"": true, ""reentry_drop_mm"": 1620, ""respects_monotonic_growth"": false, ""below_current_top_band_after_opening_next_band"": true}, {""step"": 16, ""z_mm"": 1035, ""height_mm"": 600, ""top_z_mm"": 1635, ""layer_id"": 0, ""band_id"": 10, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": false, ""is_reentry"": true, ""reentry_drop_mm"": 1015, ""respects_monotonic_growth"": false, ""below_current_top_band_after_opening_next_band"": true}, {""step"": 17, ""z_mm"": 1635, ""height_mm"": 605, ""top_z_mm"": 2240, ""layer_id"": 0, ""band_id"": 16, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": false, ""is_reentry"": true, ""reentry_drop_mm"": 415, ""respects_monotonic_growth"": false, ""below_current_top_band_after_opening_next_band"": true}, {""step"": 18, ""z_mm"": 435, ""height_mm"": 570, ""top_z_mm"": 1005, ""layer_id"": 0, ""band_id"": 4, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": false, ""is_reentry"": true, ""reentry_drop_mm"": 1615, ""respects_monotonic_growth"": false, ""below_current_top_band_after_opening_next_band"": true}, {""step"": 19, ""z_mm"": 1005, ""height_mm"": 575, ""top_z_mm"": 1580, ""layer_id"": 0, ""band_id"": 10, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": false, ""is_reentry"": true, ""reentry_drop_mm"": 1045, ""respects_monotonic_growth"": false, ""below_current_top_band_after_opening_next_band"": true}, {""step"": 20, ""z_mm"": 1580, ""height_mm"": 410, ""top_z_mm"": 1990, ""layer_id"": 0, ""band_id"": 15, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": false, ""is_reentry"": true, ""reentry_drop_mm"": 470, ""respects_monotonic_growth"": false, ""below_current_top_band_after_opening_next_band"": true}]",/home/ingen/code/Paletizador/09_Software/paletizado-caotico-V2/out/bench_layers_access/baseline/seed_50021.json,/home/ingen/code/Paletizador/09_Software/paletizado-caotico-V2/out/bench_layers_access/baseline/seed_50021_placements.json,5c3561024b71ba50da7d4841cab80f40b3bc4ade144afecd0ea18bb4019659d9
baseline,50022,22,4,15,6,0,2050,7,6350,1620,907.1428571428571,0.6818181818181818,7,0.6666666666666666,1.0,0.6621187618580756,21,100,"[{""band_id"": 0, ""opened_step"": 0, ""next_higher_band_opened_step"": 4, ""placements_total"": 4, ""placements_before_next_higher_band"": 4, ""reentries_after_next_higher_band"": 0, ""closure_ratio"": 1.0}, {""band_id"": 3, ""opened_step"": 4, ""next_higher_band_opened_step"": 6, ""placements_total"": 2, ""placements_before_next_higher_band"": 2, ""reentries_after_next_higher_band"": 0, ""closure_ratio"": 1.0}, {""band_id"": 4, ""opened_step"": 15, ""next_higher_band_opened_step"": 6, ""placements_total"": 2, ""placements_before_next_higher_band"": 0, ""reentries_after_next_higher_band"": 2, ""closure_ratio"": 0.0}, {""band_id"": 6, ""opened_step"": 6, ""next_higher_band_opened_step"": 8, ""placements_total"": 2, ""placements_before_next_higher_band"": 2, ""reentries_after_next_higher_band"": 0, ""closure_ratio"": 1.0}, {""band_id"": 10, ""opened_step"": 8, ""next_higher_band_opened_step"": 10, ""placements_total"": 4, ""placements_before_next_higher_band"": 2, ""reentries_after_next_higher_band"": 2, ""closure_ratio"": 0.5}, {""band_id"": 13, ""opened_step"": 10, ""next_higher_band_opened_step"": 12, ""placements_total"": 2, ""placements_before_next_higher_band"": 2, ""reentries_after_next_higher_band"": 0, ""closure_ratio"": 1.0}, {""band_id"": 15, ""opened_step"": 20, ""next_higher_band_opened_step"": 12, ""placements_total"": 1, ""placements_before_next_higher_band"": 0, ""reentries_after_next_higher_band"": 1, ""closure_ratio"": 0.0}, {""band_id"": 16, ""opened_step"": 17, ""next_higher_band_opened_step"": 12, ""placements_total"": 1, ""placements_before_next_higher_band"": 0, ""reentries_after_next_higher_band"": 1, ""closure_ratio"": 0.0}, {""band_id"": 17, ""opened_step"": 12, ""next_higher_band_opened_step"": 14, ""placements_total"": 2, ""placements_before_next_higher_band"": 2, ""reentries_after_next_higher_band"": 0, ""closure_ratio"": 1.0}, {""band_id"": 18, ""opened_step"": 21, ""next_higher_band_opened_step"": 14, ""placements_total"": 1, ""placements_before_next_higher_band"": 0, ""reentries_after_next_higher_band"": 1, ""closure_ratio"": 0.0}, {""band_id"": 20, ""opened_step"": 14, ""next_higher_band_opened_step"": null, ""placements_total"": 1, ""placements_before_next_higher_band"": 1, ""reentries_after_next_higher_band"": 0, ""closure_ratio"": 1.0}]","[1, 1, 1, 1, 4, 4, 7, 7, 11, 11, 14, 14, 18, 18, 21, 21, 21, 21, 21, 21, 21, 21]","{""0"": 0.20210079532295008, ""3"": 0.10252472949326857, ""4"": 0.061529121879798594, ""6"": 0.11078404864784895, ""10"": 0.17158875834731993, ""13"": 0.1058304977527918, ""15"": 0.02597680860724106, ""16"": 0.032236342024579, ""17"": 0.1100392304906107, ""18"": 0.026935889522041005, ""20"": 0.05045377791155029}","{""0"": 1.0}","[{""step"": 0, ""z_mm"": 0, ""height_mm"": 345, ""top_z_mm"": 345, ""layer_id"": 0, ""band_id"": 0, ""max_z_seen_so_far"": 0, ""max_top_z_seen_so_far"": 345, ""active_layers"": 1, ""opened_new_band"": false, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 1, ""z_mm"": 0, ""height_mm"": 435, ""top_z_mm"": 435, ""layer_id"": 0, ""band_id"": 0, ""max_z_seen_so_far"": 0, ""max_top_z_seen_so_far"": 435, ""active_layers"": 1, ""opened_new_band"": false, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 2, ""z_mm"": 0, ""height_mm"": 430, ""top_z_mm"": 430, ""layer_id"": 0, ""band_id"": 0, ""max_z_seen_so_far"": 0, ""max_top_z_seen_so_far"": 435, ""active_layers"": 1, ""opened_new_band"": false, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 3, ""z_mm"": 0, ""height_mm"": 355, ""top_z_mm"": 355, ""layer_id"": 0, ""band_id"": 0, ""max_z_seen_so_far"": 0, ""max_top_z_seen_so_far"": 435, ""active_layers"": 1, ""opened_new_band"": false, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 4, ""z_mm"": 345, ""height_mm"": 325, ""top_z_mm"": 670, ""layer_id"": 0, ""band_id"": 3, ""max_z_seen_so_far"": 345, ""max_top_z_seen_so_far"": 670, ""active_layers"": 4, ""opened_new_band"": true, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 5, ""z_mm"": 355, ""height_mm"": 325, ""top_z_mm"": 680, ""layer_id"": 0, ""band_id"": 3, ""max_z_seen_so_far"": 355, ""max_top_z_seen_so_far"": 680, ""active_layers"": 4, ""opened_new_band"": false, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 6, ""z_mm"": 670, ""height_mm"": 350, ""top_z_mm"": 1020, ""layer_id"": 0, ""band_id"": 6, ""max_z_seen_so_far"": 670, ""max_top_z_seen_so_far"": 1020, ""active_layers"": 7, ""opened_new_band"": true, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 7, ""z_mm"": 680, ""height_mm"": 350, ""top_z_mm"": 1030, ""layer_id"": 0, ""band_id"": 6, ""max_z_seen_so_far"": 680, ""max_top_z_seen_so_far"": 1030, ""active_layers"": 7, ""opened_new_band"": false, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 8, ""z_mm"": 1020, ""height_mm"": 350, ""top_z_mm"": 1370, ""layer_id"": 0, ""band_id"": 10, ""max_z_seen_so_far"": 1020, ""max_top_z_seen_so_far"": 1370, ""active_layers"": 11, ""opened_new_band"": true, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 9, ""z_mm"": 1030, ""height_mm"": 350, ""top_z_mm"": 1380, ""layer_id"": 0, ""band_id"": 10, ""max_z_seen_so_far"": 1030, ""max_top_z_seen_so_far"": 1380, ""active_layers"": 11, ""opened_new_band"": false, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 10, ""z_mm"": 1370, ""height_mm"": 330, ""top_z_mm"": 1700, ""layer_id"": 0, ""band_id"": 13, ""max_z_seen_so_far"": 1370, ""max_top_z_seen_so_far"": 1700, ""active_layers"": 14, ""opened_new_band"": true, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 12, ""z_mm"": 1700, ""height_mm"": 350, ""top_z_mm"": 2050, ""layer_id"": 0, ""band_id"": 17, ""max_z_seen_so_far"": 1700, ""max_top_z_seen_so_far"": 2050, ""active_layers"": 18, ""opened_new_band"": true, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 14, ""z_mm"": 2050, ""height_mm"": 330, ""top_z_mm"": 2380, ""layer_id"": 0, ""band_id"": 20, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": true, ""is_reentry"": false, ""reentry_drop_mm"": 0, ""respects_monotonic_growth"": true, ""below_current_top_band_after_opening_next_band"": false}, {""step"": 15, ""z_mm"": 430, ""height_mm"": 605, ""top_z_mm"": 1035, ""layer_id"": 0, ""band_id"": 4, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": false, ""is_reentry"": true, ""reentry_drop_mm"": 1620, ""respects_monotonic_growth"": false, ""below_current_top_band_after_opening_next_band"": true}, {""step"": 16, ""z_mm"": 1035, ""height_mm"": 605, ""top_z_mm"": 1640, ""layer_id"": 0, ""band_id"": 10, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": false, ""is_reentry"": true, ""reentry_drop_mm"": 1015, ""respects_monotonic_growth"": false, ""below_current_top_band_after_opening_next_band"": true}, {""step"": 17, ""z_mm"": 1640, ""height_mm"": 605, ""top_z_mm"": 2245, ""layer_id"": 0, ""band_id"": 16, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": false, ""is_reentry"": true, ""reentry_drop_mm"": 410, ""respects_monotonic_growth"": false, ""below_current_top_band_after_opening_next_band"": true}, {""step"": 18, ""z_mm"": 435, ""height_mm"": 570, ""top_z_mm"": 1005, ""layer_id"": 0, ""band_id"": 4, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": false, ""is_reentry"": true, ""reentry_drop_mm"": 1615, ""respects_monotonic_growth"": false, ""below_current_top_band_after_opening_next_band"": true}, {""step"": 19, ""z_mm"": 1005, ""height_mm"": 575, ""top_z_mm"": 1580, ""layer_id"": 0, ""band_id"": 10, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": false, ""is_reentry"": true, ""reentry_drop_mm"": 1045, ""respects_monotonic_growth"": false, ""below_current_top_band_after_opening_next_band"": true}, {""step"": 20, ""z_mm"": 1580, ""height_mm"": 295, ""top_z_mm"": 1875, ""layer_id"": 0, ""band_id"": 15, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": false, ""is_reentry"": true, ""reentry_drop_mm"": 470, ""respects_monotonic_growth"": false, ""below_current_top_band_after_opening_next_band"": true}, {""step"": 21, ""z_mm"": 1875, ""height_mm"": 410, ""top_z_mm"": 2285, ""layer_id"": 0, ""band_id"": 18, ""max_z_seen_so_far"": 2050, ""max_top_z_seen_so_far"": 2380, ""active_layers"": 21, ""opened_new_band"": false, ""is_reentry"": true, ""reentry_drop_mm"": 175, ""respects_monotonic_growth"": false, ""below_current_top_band_after_opening_next_band"": true}]",/home/ingen/code/Paletizador/09_Software/paletizado-caotico-V2/out/bench_layers_access/baseline/seed_50022.json,/home/ingen/code/Paletizador/09_Software/paletizado-caotico-V2/out/bench_layers_access/baseline/seed_50022_placements.json,5c3561024b71ba50da7d4841cab80f40b3bc4ade144afecd0ea18bb4019659d9
